date,value
2010-09-02,0.08
2010-09-02,0.07
2010-09-02,0.06
2010-09-02,0.08
2010-09-02,0.09
2010-09-03,0.1
2010-09-03,0.09
2010-09-03,0.1
2010-09-03,0.09
2010-09-03,0.1
2010-09-03,0.09
2010-09-04,0.08
2010-09-04,0.07
2010-09-04,0.06
2010-09-04,0.05
2010-09-04,0.06
2010-09-05,0.05
2010-09-05,0.01
2010-09-06,0.01
2010-09-06,0.01
2010-09-06,0.02
2010-09-07,0.03
2010-09-07,0.05
2010-09-07,0.06
2010-09-08,0.05
2010-09-08,0.06
2010-09-08,0.08
2010-09-09,0.09
2010-09-09,0.1
2010-09-09,0.09
2010-09-09,0.11
2010-09-09,0.1
2010-09-10,0.11
2010-09-10,0.1
2010-09-10,0.11
2010-09-10,0.1
2010-09-11,0.09
2010-09-11,0.08
2010-09-11,0.09
2010-09-12,0.1
2010-09-12,0.06
2010-09-12,0.07
2010-09-13,0.06
2010-09-13,0.07
2010-09-13,0.08
2010-09-14,0.07
2010-09-14,0.06
2010-09-15,0.05
2010-09-15,0.06
2010-09-15,0.07
2010-09-16,0.08
2010-09-16,0.07
2010-09-16,0.06
2010-09-16,0.05
2010-09-16,0.06
2010-09-17,0.07
2010-09-17,0.05
2010-09-18,0.06
2010-09-18,0.07
2010-09-18,0.08
2010-09-18,0.07
2010-09-19,0.06
2010-09-19,0.05
2010-09-19,0.07
2010-09-20,0.06
2010-09-20,0.07
2010-09-21,0.08
2010-09-22,0.07
2010-09-22,0.08
2010-09-22,0.07
2010-09-23,0.08
2010-09-23,0.09
2010-09-24,0.1
2010-09-24,0.07
2010-09-24,0.08
2010-09-24,0.07
2010-09-24,0.08
2010-09-24,0.09
2010-09-25,0.08
2010-09-26,0.09
2010-09-26,0.08
2010-09-26,0.07
2010-09-27,0.08
2010-09-27,0.09
2010-09-28,0.08
2010-09-28,0.1
2010-09-28,0.09
2010-09-28,0.08
2010-09-28,0.09
2010-09-29,0.1
2010-09-29,0.11
2010-09-29,0.1
2010-09-29,0.09
2010-09-29,0.1
2010-09-29,0.11
2010-09-30,0.12
2010-09-30,0.11
2010-10-01,0.1
2010-10-01,0.09
2010-10-01,0.1
2010-10-01,0.11
2010-10-01,0.12
2010-10-01,0.11
2010-10-01,0.1
2010-10-01,0.12
2010-10-01,0.11
2010-10-02,0.1
2010-10-02,0.11
2010-10-02,0.13
2010-10-02,0.12
2010-10-02,0.13
2010-10-03,0.12
2010-10-03,0.13
2010-10-04,0.12
2010-10-04,0.11
2010-10-04,0.12
2010-10-04,0.13
2010-10-04,0.14
2010-10-05,0.13
2010-10-05,0.14
2010-10-05,0.1
2010-10-05,0.09
2010-10-05,0.1
2010-10-05,0.09
2010-10-05,0.1
2010-10-06,0.11
2010-10-06,0.1
2010-10-06,0.09
2010-10-07,0.12
2010-10-07,0.11
2010-10-07,0.1
2010-10-08,0.11
2010-10-08,0.1
2010-10-08,0.08
2010-10-08,0.09
2010-10-09,0.08
2010-10-09,0.09
2010-10-10,0.08
2010-10-10,0.09
2010-10-10,0.1
2010-10-11,0.09
2010-10-12,0.1
2010-10-12,0.09
2010-10-13,0.1
2010-10-13,0.09
2010-10-13,0.12
2010-10-13,0.11
2010-10-14,0.1
2010-10-14,0.11
2010-10-14,0.1
2010-10-14,0.11
2010-10-14,0.1
2010-10-14,0.08
2010-10-14,0.09
2010-10-14,0.08
2010-10-15,0.09
2010-10-15,0.1
2010-10-15,0.09
2010-10-15,0.1
2010-10-15,0.09
2010-10-15,0.08
2010-10-15,0.1
2010-10-16,0.11
2010-10-16,0.1
2010-10-17,0.11
2010-10-17,0.1
2010-10-17,0.09
2010-10-18,0.1
2010-10-18,0.09
2010-10-18,0.1
2010-10-18,0.11
2010-10-18,0.1
2010-10-19,0.12
2010-10-19,0.1
2010-10-19,0.12
2010-10-19,0.1
2010-10-19,0.11
2010-10-19,0.09
2010-10-19,0.1
2010-10-19,0.11
2010-10-19,0.09
2010-10-19,0.08
2010-10-20,0.07
2010-10-20,0.09
2010-10-20,0.07
2010-10-20,0.08
2010-10-21,0.07
2010-10-21,0.09
2010-10-21,0.07
2010-10-21,0.09
2010-10-21,0.07
2010-10-21,0.08
2010-10-21,0.07
2010-10-21,0.08
2010-10-22,0.07
2010-10-22,0.06
2010-10-22,0.07
2010-10-23,0.06
2010-10-23,0.07
2010-10-23,0.06
2010-10-23,0.07
2010-10-23,0.06
2010-10-23,0.07
2010-10-24,0.06
2010-10-25,0.07
2010-10-25,0.08
2010-10-25,0.07
2010-10-26,0.08
2010-10-26,0.07
2010-10-27,0.06
2010-10-27,0.09
2010-10-27,0.1
2010-10-27,0.12
2010-10-28,0.11
2010-10-28,0.13
2010-10-28,0.11
2010-10-28,0.1
2010-10-29,0.09
2010-10-29,0.1
2010-10-30,0.11
2010-10-30,0.1
2010-10-30,0.11
2010-10-30,0.13
2010-10-31,0.11
2010-10-31,0.13
2010-10-31,0.12
2010-10-31,0.13
2010-11-01,0.12
2010-11-02,0.11
2010-11-02,0.12
2010-11-02,0.14
2010-11-02,0.13
2010-11-02,0.12
2010-11-02,0.1
2010-11-03,0.11
2010-11-03,0.1
2010-11-03,0.11
2010-11-03,0.12
2010-11-03,0.1
2010-11-04,0.09
2010-11-04,0.1
2010-11-04,0.12
2010-11-04,0.09
2010-11-04,0.08
2010-11-04,0.09
2010-11-04,0.12
2010-11-04,0.11
2010-11-04,0.1
2010-11-05,0.11
2010-11-05,0.14
2010-11-05,0.12
2010-11-05,0.11
2010-11-05,0.12
2010-11-05,0.11
2010-11-05,0.12
2010-11-06,0.14
2010-11-06,0.13
2010-11-06,0.14
2010-11-06,0.13
2010-11-07,0.12
2010-11-07,0.11
2010-11-07,0.12
2010-11-07,0.13
2010-11-08,0.12
2010-11-08,0.1
2010-11-08,0.11
2010-11-09,0.12
2010-11-09,0.13
2010-11-09,0.12
2010-11-09,0.13
2010-11-09,0.12
2010-11-09,0.13
2010-11-10,0.12
2010-11-10,0.11
2010-11-10,0.12
2010-11-10,0.11
2010-11-10,0.1
2010-11-10,0.13
2010-11-10,0.11
2010-11-10,0.12
2010-11-10,0.13
2010-11-11,0.12
2010-11-11,0.13
2010-11-11,0.12
2010-11-12,0.11
2010-11-12,0.1
2010-11-12,0.11
2010-11-13,0.1
2010-11-13,0.09
2010-11-13,0.1
2010-11-13,0.11
2010-11-13,0.1
2010-11-14,0.09
2010-11-14,0.1
2010-11-14,0.09
2010-11-14,0.08
2010-11-15,0.1
2010-11-15,0.11
2010-11-15,0.09
2010-11-15,0.08
2010-11-15,0.07
2010-11-16,0.08
2010-11-16,0.07
2010-11-16,0.06
2010-11-16,0.07
2010-11-16,0.08
2010-11-17,0.07
2010-11-17,0.08
2010-11-17,0.09
2010-11-17,0.08
2010-11-17,0.06
2010-11-18,0.05
2010-11-18,0.06
2010-11-18,0.07
2010-11-18,0.08
2010-11-18,0.07
2010-11-18,0.06
2010-11-19,0.08
2010-11-19,0.09
2010-11-19,0.07
2010-11-19,0.06
2010-11-20,0.05
2010-11-20,0.06
2010-11-20,0.08
2010-11-20,0.07
2010-11-21,0.08
2010-11-21,0.09
2010-11-21,0.08
2010-11-21,0.09
2010-11-21,0.1
2010-11-21,0.09
2010-11-22,0.08
2010-11-22,0.07
2010-11-22,0.06
2010-11-22,0.05
2010-11-22,0.07
2010-11-23,0.06
2010-11-23,0.07
2010-11-23,0.06
2010-11-24,0.07
2010-11-24,0.08
2010-11-24,0.1
2010-11-24,0.12
2010-11-24,0.11
2010-11-24,0.12
2010-11-24,0.13
2010-11-24,0.14
2010-11-25,0.15
2010-11-25,0.16
2010-11-25,0.15
2010-11-25,0.16
2010-11-25,0.14
2010-11-25,0.13
2010-11-25,0.14
2010-11-25,0.15
2010-11-26,0.16
2010-11-26,0.15
2010-11-27,0.13
2010-11-27,0.12
2010-11-27,0.13
2010-11-28,0.12
2010-11-28,0.11
2010-11-28,0.13
2010-11-29,0.14
2010-11-29,0.15
2010-11-29,0.16
2010-11-29,0.15
2010-11-29,0.14
2010-11-29,0.13
2010-11-29,0.14
2010-11-29,0.13
2010-11-30,0.12
2010-11-30,0.11
2010-11-30,0.1
2010-12-01,0.11
2010-12-01,0.1
2010-12-01,0.09
2010-12-02,0.11
2010-12-02,0.1
2010-12-03,0.11
2010-12-03,0.1
2010-12-03,0.09
2010-12-03,0.08
2010-12-03,0.09
2010-12-03,0.1
2010-12-03,0.12
2010-12-04,0.11
2010-12-04,0.1
2010-12-04,0.09
2010-12-04,0.1
2010-12-04,0.11
2010-12-05,0.13
2010-12-05,0.12
2010-12-05,0.13
2010-12-05,0.14
2010-12-05,0.13
2010-12-05,0.15
2010-12-06,0.14
2010-12-06,0.15
2010-12-06,0.17
2010-12-06,0.18
2010-12-07,0.17
2010-12-07,0.16
2010-12-07,0.17
2010-12-07,0.16
2010-12-07,0.17
2010-12-07,0.14
2010-12-07,0.13
2010-12-07,0.14
2010-12-08,0.15
2010-12-08,0.16
2010-12-08,0.15
2010-12-08,0.18
2010-12-08,0.19
2010-12-08,0.2
2010-12-08,0.21
2010-12-08,0.19
2010-12-09,0.18
2010-12-09,0.21
2010-12-09,0.2
2010-12-09,0.19
2010-12-09,0.15
2010-12-09,0.14
2010-12-09,0.15
2010-12-10,0.16
2010-12-10,0.18
2010-12-10,0.2
2010-12-10,0.19
2010-12-10,0.18
2010-12-10,0.16
2010-12-11,0.17
2010-12-11,0.16
2010-12-11,0.17
2010-12-11,0.16
2010-12-11,0.19
2010-12-11,0.2
2010-12-12,0.19
2010-12-12,0.2
2010-12-12,0.19
2010-12-12,0.2
2010-12-12,0.18
2010-12-12,0.19
2010-12-13,0.2
2010-12-13,0.19
2010-12-13,0.2
2010-12-13,0.18
2010-12-13,0.19
2010-12-13,0.21
2010-12-13,0.2
2010-12-13,0.22
2010-12-14,0.23
2010-12-14,0.22
2010-12-14,0.21
2010-12-14,0.2
2010-12-14,0.21
2010-12-15,0.2
2010-12-15,0.22
2010-12-15,0.21
2010-12-15,0.22
2010-12-15,0.24
2010-12-15,0.23
2010-12-16,0.24
2010-12-16,0.27
2010-12-16,0.28
2010-12-16,0.27
2010-12-16,0.26
2010-12-16,0.24
2010-12-16,0.26
2010-12-17,0.27
2010-12-17,0.28
2010-12-17,0.27
2010-12-17,0.26
2010-12-17,0.27
2010-12-17,0.25
2010-12-18,0.27
2010-12-18,0.26
2010-12-18,0.25
2010-12-19,0.24
2010-12-19,0.23
2010-12-20,0.24
2010-12-20,0.23
2010-12-20,0.22
2010-12-20,0.21
2010-12-20,0.2
2010-12-20,0.21
2010-12-20,0.23
2010-12-20,0.22
2010-12-20,0.23
2010-12-20,0.25
2010-12-21,0.26
2010-12-21,0.25
2010-12-21,0.26
2010-12-21,0.25
2010-12-21,0.26
2010-12-21,0.25
2010-12-21,0.21
2010-12-21,0.22
2010-12-21,0.21
2010-12-22,0.2
2010-12-22,0.22
2010-12-22,0.21
2010-12-22,0.2
2010-12-22,0.21
2010-12-22,0.22
2010-12-22,0.21
2010-12-23,0.2
2010-12-23,0.21
2010-12-23,0.2
2010-12-23,0.21
2010-12-23,0.19
2010-12-23,0.2
2010-12-24,0.19
2010-12-24,0.2
2010-12-24,0.21
2010-12-24,0.22
2010-12-24,0.23
2010-12-24,0.24
2010-12-25,0.23
2010-12-25,0.22
2010-12-26,0.21
2010-12-26,0.2
2010-12-26,0.22
2010-12-26,0.24
2010-12-27,0.23
2010-12-27,0.22
2010-12-27,0.21
2010-12-27,0.2
2010-12-27,0.19
2010-12-27,0.2
2010-12-27,0.21
2010-12-28,0.2
2010-12-28,0.21
2010-12-28,0.22
2010-12-28,0.23
2010-12-28,0.22
2010-12-28,0.21
2010-12-29,0.22
2010-12-29,0.23
2010-12-29,0.22
2010-12-30,0.23
2010-12-30,0.22
2010-12-30,0.23
2010-12-30,0.22
2010-12-31,0.21
2010-12-31,0.22
2010-12-31,0.21
2010-12-31,0.2
2010-12-31,0.21
2010-12-31,0.22
2011-01-01,0.23
2011-01-01,0.24
2011-01-01,0.23
2011-01-01,0.25
2011-01-02,0.26
2011-01-02,0.25
2011-01-02,0.26
2011-01-02,0.27
2011-01-03,0.29
2011-01-03,0.28
2011-01-03,0.27
2011-01-03,0.26
2011-01-03,0.25
2011-01-03,0.26
2011-01-04,0.25
2011-01-04,0.26
2011-01-04,0.25
2011-01-04,0.24
2011-01-04,0.25
2011-01-05,0.24
2011-01-05,0.26
2011-01-05,0.25
2011-01-05,0.24
2011-01-05,0.25
2011-01-05,0.24
2011-01-05,0.22
2011-01-06,0.21
2011-01-06,0.22
2011-01-06,0.23
2011-01-06,0.24
2011-01-06,0.25
2011-01-06,0.26
2011-01-06,0.25
2011-01-06,0.24
2011-01-06,0.25
2011-01-07,0.24
2011-01-07,0.23
2011-01-07,0.22
2011-01-07,0.23
2011-01-07,0.24
2011-01-07,0.25
2011-01-07,0.27
2011-01-07,0.26
2011-01-08,0.27
2011-01-08,0.26
2011-01-08,0.24
2011-01-08,0.25
2011-01-08,0.24
2011-01-08,0.25
2011-01-08,0.23
2011-01-08,0.24
2011-01-08,0.25
2011-01-09,0.26
2011-01-09,0.27
2011-01-09,0.28
2011-01-09,0.27
2011-01-09,0.26
2011-01-09,0.3
2011-01-09,0.28
2011-01-09,0.27
2011-01-09,0.26
2011-01-10,0.27
2011-01-10,0.25
2011-01-10,0.26
2011-01-10,0.25
2011-01-10,0.26
2011-01-10,0.27
2011-01-10,0.26
2011-01-10,0.25
2011-01-10,0.27
2011-01-10,0.29
2011-01-10,0.3
2011-01-10,0.31
2011-01-11,0.3
2011-01-11,0.29
2011-01-11,0.31
2011-01-11,0.32
2011-01-11,0.31
2011-01-11,0.3
2011-01-11,0.31
2011-01-11,0.32
2011-01-11,0.33
2011-01-11,0.34
2011-01-11,0.33
2011-01-11,0.34
2011-01-12,0.35
2011-01-12,0.34
2011-01-12,0.36
2011-01-12,0.37
2011-01-12,0.35
2011-01-12,0.33
2011-01-12,0.31
2011-01-12,0.33
2011-01-12,0.34
2011-01-12,0.36
2011-01-12,0.35
2011-01-12,0.31
2011-01-13,0.32
2011-01-13,0.29
2011-01-13,0.3
2011-01-13,0.31
2011-01-13,0.33
2011-01-13,0.35
2011-01-13,0.36
2011-01-13,0.37
2011-01-13,0.35
2011-01-13,0.34
2011-01-13,0.35
2011-01-13,0.34
2011-01-13,0.35
2011-01-14,0.32
2011-01-14,0.31
2011-01-14,0.32
2011-01-14,0.33
2011-01-14,0.34
2011-01-14,0.35
2011-01-14,0.32
2011-01-14,0.31
2011-01-14,0.33
2011-01-14,0.35
2011-01-15,0.36
2011-01-15,0.38
2011-01-15,0.36
2011-01-15,0.37
2011-01-15,0.38
2011-01-15,0.37
2011-01-15,0.36
2011-01-15,0.37
2011-01-15,0.36
2011-01-15,0.35
2011-01-15,0.33
2011-01-15,0.34
2011-01-15,0.33
2011-01-15,0.32
2011-01-15,0.31
2011-01-15,0.32
2011-01-15,0.33
2011-01-16,0.31
2011-01-16,0.32
2011-01-16,0.33
2011-01-16,0.32
2011-01-16,0.33
2011-01-16,0.32
2011-01-16,0.31
2011-01-16,0.32
2011-01-16,0.3
2011-01-17,0.29
2011-01-17,0.28
2011-01-17,0.27
2011-01-17,0.28
2011-01-17,0.29
2011-01-17,0.3
2011-01-17,0.29
2011-01-17,0.26
2011-01-17,0.25
2011-01-17,0.24
2011-01-17,0.13
2011-01-17,0.15
2011-01-17,0.17
2011-01-17,0.2
2011-01-17,0.21
2011-01-18,0.2
2011-01-18,0.23
2011-01-18,0.22
2011-01-18,0.24
2011-01-18,0.22
2011-01-18,0.23
2011-01-18,0.21
2011-01-18,0.22
2011-01-18,0.23
2011-01-18,0.24
2011-01-18,0.22
2011-01-18,0.23
2011-01-18,0.25
2011-01-18,0.26
2011-01-18,0.27
2011-01-19,0.28
2011-01-19,0.3
2011-01-19,0.32
2011-01-19,0.34
2011-01-19,0.33
2011-01-19,0.35
2011-01-20,0.34
2011-01-20,0.33
2011-01-20,0.34
2011-01-20,0.32
2011-01-20,0.31
2011-01-20,0.32
2011-01-20,0.33
2011-01-20,0.32
2011-01-20,0.31
2011-01-20,0.32
2011-01-20,0.33
2011-01-20,0.31
2011-01-20,0.34
2011-01-21,0.36
2011-01-21,0.37
2011-01-21,0.39
2011-01-21,0.38
2011-01-21,0.37
2011-01-21,0.36
2011-01-21,0.35
2011-01-21,0.36
2011-01-21,0.38
2011-01-21,0.37
2011-01-21,0.39
2011-01-21,0.36
2011-01-22,0.37
2011-01-22,0.38
2011-01-22,0.37
2011-01-22,0.35
2011-01-22,0.34
2011-01-22,0.35
2011-01-22,0.34
2011-01-22,0.35
2011-01-22,0.34
2011-01-23,0.35
2011-01-23,0.34
2011-01-23,0.35
2011-01-23,0.34
2011-01-23,0.35
2011-01-23,0.34
2011-01-23,0.33
2011-01-23,0.32
2011-01-23,0.33
2011-01-23,0.32
2011-01-23,0.33
2011-01-23,0.32
2011-01-23,0.33
2011-01-24,0.35
2011-01-24,0.36
2011-01-24,0.33
2011-01-24,0.35
2011-01-24,0.34
2011-01-24,0.33
2011-01-24,0.32
2011-01-24,0.33
2011-01-24,0.36
2011-01-24,0.33
2011-01-24,0.35
2011-01-24,0.37
2011-01-24,0.36
2011-01-24,0.38
2011-01-24,0.37
2011-01-24,0.38
2011-01-24,0.37
2011-01-24,0.38
2011-01-25,0.37
2011-01-25,0.35
2011-01-25,0.33
2011-01-25,0.34
2011-01-25,0.33
2011-01-25,0.34
2011-01-25,0.33
2011-01-25,0.32
2011-01-25,0.34
2011-01-25,0.33
2011-01-25,0.34
2011-01-25,0.32
2011-01-25,0.31
2011-01-25,0.32
2011-01-25,0.33
2011-01-25,0.32
2011-01-25,0.34
2011-01-25,0.33
2011-01-25,0.35
2011-01-26,0.34
2011-01-26,0.35
2011-01-26,0.36
2011-01-26,0.37
2011-01-26,0.35
2011-01-26,0.37
2011-01-26,0.35
2011-01-26,0.36
2011-01-26,0.35
2011-01-26,0.34
2011-01-26,0.35
2011-01-26,0.33
2011-01-26,0.32
2011-01-26,0.33
2011-01-26,0.29
2011-01-26,0.28
2011-01-27,0.29
2011-01-27,0.3
2011-01-27,0.29
2011-01-27,0.31
2011-01-27,0.3
2011-01-27,0.31
2011-01-27,0.3
2011-01-27,0.29
2011-01-27,0.3
2011-01-27,0.29
2011-01-27,0.3
2011-01-27,0.29
2011-01-27,0.3
2011-01-27,0.29
2011-01-27,0.31
2011-01-27,0.33
2011-01-27,0.31
2011-01-27,0.32
2011-01-27,0.31
2011-01-28,0.34
2011-01-28,0.33
2011-01-28,0.31
2011-01-28,0.3
2011-01-28,0.33
2011-01-28,0.32
2011-01-28,0.33
2011-01-28,0.35
2011-01-28,0.34
2011-01-28,0.33
2011-01-28,0.34
2011-01-28,0.33
2011-01-28,0.32
2011-01-28,0.33
2011-01-28,0.32
2011-01-29,0.33
2011-01-29,0.32
2011-01-29,0.3
2011-01-29,0.31
2011-01-30,0.32
2011-01-30,0.31
2011-01-30,0.29
2011-01-30,0.3
2011-01-30,0.31
2011-01-30,0.3
2011-01-30,0.31
2011-01-30,0.3
2011-01-30,0.31
2011-01-30,0.32
2011-01-30,0.35
2011-01-30,0.36
2011-01-30,0.35
2011-01-31,0.36
2011-01-31,0.35
2011-01-31,0.36
2011-01-31,0.35
2011-01-31,0.36
2011-01-31,0.37
2011-01-31,0.36
2011-01-31,0.37
2011-01-31,0.35
2011-01-31,0.34
2011-01-31,0.35
2011-01-31,0.36
2011-02-01,0.37
2011-02-01,0.36
2011-02-01,0.35
2011-02-01,0.34
2011-02-01,0.33
2011-02-01,0.34
2011-02-01,0.33
2011-02-01,0.35
2011-02-01,0.32
2011-02-01,0.33
2011-02-01,0.34
2011-02-02,0.33
2011-02-02,0.34
2011-02-02,0.33
2011-02-02,0.34
2011-02-02,0.33
2011-02-02,0.34
2011-02-02,0.33
2011-02-02,0.32
2011-02-02,0.33
2011-02-02,0.32
2011-02-02,0.33
2011-02-02,0.31
2011-02-02,0.32
2011-02-02,0.33
2011-02-02,0.32
2011-02-02,0.31
2011-02-03,0.3
2011-02-03,0.29
2011-02-03,0.3
2011-02-03,0.29
2011-02-03,0.3
2011-02-03,0.31
2011-02-03,0.32
2011-02-03,0.31
2011-02-03,0.34
2011-02-03,0.33
2011-02-03,0.32
2011-02-03,0.31
2011-02-04,0.3
2011-02-04,0.29
2011-02-04,0.28
2011-02-04,0.3
2011-02-04,0.29
2011-02-04,0.28
2011-02-04,0.3
2011-02-05,0.28
2011-02-05,0.27
2011-02-05,0.29
2011-02-05,0.3
2011-02-05,0.29
2011-02-05,0.3
2011-02-05,0.29
2011-02-05,0.28
2011-02-05,0.27
2011-02-05,0.26
2011-02-05,0.28
2011-02-05,0.27
2011-02-05,0.28
2011-02-05,0.27
2011-02-06,0.29
2011-02-06,0.32
2011-02-06,0.3
2011-02-06,0.29
2011-02-06,0.28
2011-02-07,0.27
2011-02-07,0.28
2011-02-07,0.27
2011-02-07,0.28
2011-02-07,0.27
2011-02-07,0.25
2011-02-08,0.26
2011-02-08,0.28
2011-02-08,0.27
2011-02-08,0.26
2011-02-08,0.25
2011-02-08,0.26
2011-02-08,0.27
2011-02-08,0.28
2011-02-08,0.27
2011-02-08,0.26
2011-02-08,0.27
2011-02-08,0.25
2011-02-09,0.26
2011-02-09,0.27
2011-02-09,0.28
2011-02-09,0.26
2011-02-09,0.25
2011-02-09,0.23
2011-02-09,0.24
2011-02-09,0.23
2011-02-10,0.27
2011-02-10,0.26
2011-02-10,0.25
2011-02-10,0.24
2011-02-10,0.25
2011-02-10,0.21
2011-02-11,0.19
2011-02-11,0.2
2011-02-11,0.19
2011-02-11,0.22
2011-02-11,0.2
2011-02-11,0.22
2011-02-11,0.21
2011-02-11,0.23
2011-02-11,0.22
2011-02-11,0.23
2011-02-11,0.24
2011-02-11,0.25
2011-02-11,0.24
2011-02-11,0.25
2011-02-11,0.27
2011-02-11,0.26
2011-02-11,0.27
2011-02-12,0.28
2011-02-12,0.27
2011-02-12,0.28
2011-02-12,0.27
2011-02-12,0.26
2011-02-12,0.27
2011-02-12,0.29
2011-02-12,0.28
2011-02-12,0.29
2011-02-12,0.27
2011-02-12,0.28
2011-02-12,0.29
2011-02-12,0.3
2011-02-12,0.31
2011-02-12,0.28
2011-02-12,0.29
2011-02-13,0.26
2011-02-13,0.27
2011-02-13,0.28
2011-02-13,0.27
2011-02-13,0.28
2011-02-13,0.26
2011-02-13,0.25
2011-02-13,0.24
2011-02-13,0.25
2011-02-13,0.24
2011-02-13,0.25
2011-02-13,0.23
2011-02-13,0.24
2011-02-13,0.25
2011-02-13,0.23
2011-02-13,0.22
2011-02-14,0.24
2011-02-14,0.25
2011-02-14,0.24
2011-02-14,0.23
2011-02-14,0.24
2011-02-14,0.23
2011-02-14,0.24
2011-02-14,0.22
2011-02-14,0.23
2011-02-14,0.22
2011-02-14,0.23
2011-02-14,0.24
2011-02-14,0.25
2011-02-14,0.24
2011-02-15,0.23
2011-02-15,0.24
2011-02-15,0.25
2011-02-15,0.26
2011-02-15,0.27
2011-02-15,0.26
2011-02-15,0.27
2011-02-15,0.25
2011-02-15,0.26
2011-02-15,0.25
2011-02-15,0.23
2011-02-15,0.24
2011-02-15,0.26
2011-02-15,0.27
2011-02-15,0.24
2011-02-15,0.27
2011-02-15,0.24
2011-02-16,0.25
2011-02-16,0.24
2011-02-16,0.23
2011-02-16,0.24
2011-02-16,0.23
2011-02-16,0.24
2011-02-16,0.25
2011-02-16,0.24
2011-02-16,0.25
2011-02-16,0.28
2011-02-16,0.27
2011-02-16,0.26
2011-02-16,0.29
2011-02-16,0.28
2011-02-17,0.29
2011-02-17,0.3
2011-02-17,0.32
2011-02-17,0.33
2011-02-17,0.35
2011-02-17,0.36
2011-02-17,0.35
2011-02-17,0.36
2011-02-17,0.35
2011-02-17,0.34
2011-02-17,0.35
2011-02-17,0.34
2011-02-17,0.35
2011-02-17,0.36
2011-02-17,0.35
2011-02-17,0.37
2011-02-17,0.35
2011-02-17,0.36
2011-02-17,0.35
2011-02-17,0.38
2011-02-17,0.39
2011-02-18,0.4
2011-02-18,0.41
2011-02-18,0.43
2011-02-18,0.44
2011-02-18,0.45
2011-02-18,0.44
2011-02-18,0.47
2011-02-18,0.46
2011-02-18,0.49
2011-02-18,0.48
2011-02-19,0.47
2011-02-19,0.49
2011-02-19,0.48
2011-02-19,0.49
2011-02-19,0.48
2011-02-19,0.47
2011-02-19,0.48
2011-02-19,0.49
2011-02-19,0.48
2011-02-19,0.5
2011-02-19,0.51
2011-02-19,0.52
2011-02-19,0.53
2011-02-19,0.51
2011-02-19,0.52
2011-02-19,0.53
2011-02-19,0.49
2011-02-19,0.39
2011-02-19,0.38
2011-02-20,0.39
2011-02-20,0.4
2011-02-20,0.39
2011-02-20,0.4
2011-02-20,0.39
2011-02-20,0.4
2011-02-20,0.39
2011-02-20,0.38
2011-02-20,0.39
2011-02-20,0.37
2011-02-20,0.38
2011-02-20,0.37
2011-02-20,0.38
2011-02-20,0.37
2011-02-20,0.38
2011-02-20,0.39
2011-02-20,0.43
2011-02-20,0.44
2011-02-20,0.45
2011-02-20,0.46
2011-02-21,0.47
2011-02-21,0.41
2011-02-21,0.4
2011-02-21,0.41
2011-02-21,0.39
2011-02-21,0.38
2011-02-21,0.4
2011-02-21,0.39
2011-02-21,0.4
2011-02-21,0.39
2011-02-21,0.4
2011-02-21,0.39
2011-02-21,0.47
2011-02-21,0.46
2011-02-21,0.47
2011-02-21,0.45
2011-02-21,0.46
2011-02-21,0.47
2011-02-21,0.46
2011-02-21,0.43
2011-02-21,0.42
2011-02-21,0.41
2011-02-21,0.4
2011-02-21,0.43
2011-02-21,0.42
2011-02-21,0.44
2011-02-21,0.43
2011-02-21,0.44
2011-02-21,0.43
2011-02-22,0.45
2011-02-22,0.44
2011-02-22,0.46
2011-02-22,0.44
2011-02-22,0.45
2011-02-22,0.44
2011-02-22,0.45
2011-02-22,0.44
2011-02-22,0.46
2011-02-22,0.45
2011-02-22,0.46
2011-02-22,0.45
2011-02-22,0.47
2011-02-22,0.48
2011-02-22,0.46
2011-02-22,0.47
2011-02-22,0.48
2011-02-22,0.47
2011-02-22,0.45
2011-02-22,0.46
2011-02-22,0.45
2011-02-22,0.46
2011-02-22,0.47
2011-02-23,0.48
2011-02-23,0.47
2011-02-23,0.46
2011-02-23,0.47
2011-02-23,0.46
2011-02-23,0.45
2011-02-23,0.47
2011-02-23,0.48
2011-02-23,0.49
2011-02-23,0.48
2011-02-23,0.49
2011-02-23,0.47
2011-02-23,0.49
2011-02-23,0.48
2011-02-23,0.47
2011-02-23,0.51
2011-02-23,0.52
2011-02-23,0.53
2011-02-23,0.54
2011-02-23,0.52
2011-02-23,0.5
2011-02-24,0.51
2011-02-24,0.52
2011-02-24,0.53
2011-02-24,0.54
2011-02-24,0.53
2011-02-24,0.56
2011-02-24,0.55
2011-02-24,0.52
2011-02-24,0.55
2011-02-24,0.49
2011-02-24,0.5
2011-02-25,0.49
2011-02-25,0.5
2011-02-25,0.52
2011-02-25,0.51
2011-02-25,0.5
2011-02-25,0.49
2011-02-25,0.5
2011-02-25,0.51
2011-02-25,0.49
2011-02-25,0.46
2011-02-25,0.45
2011-02-25,0.46
2011-02-25,0.45
2011-02-25,0.46
2011-02-25,0.45
2011-02-25,0.44
2011-02-25,0.45
2011-02-25,0.46
2011-02-25,0.44
2011-02-25,0.45
2011-02-26,0.46
2011-02-26,0.45
2011-02-26,0.46
2011-02-26,0.45
2011-02-26,0.46
2011-02-26,0.45
2011-02-26,0.44
2011-02-26,0.45
2011-02-26,0.44
2011-02-26,0.45
2011-02-26,0.43
2011-02-26,0.44
2011-02-26,0.43
